X,Y,Output
-0.745581,0.000559,1
-0.10771700000000001,0.231963,1
-0.054414,-0.9096559999999999,0
0.16253099999999998,-0.309577,1
-0.126825,0.345746,1
0.051775,-0.707001,1
-0.6444840000000001,-0.642074,0
-0.8444790000000001,-0.650724,0
-0.783488,0.259366,0
0.5954050000000001,-0.6895399999999999,0
0.662959,0.235618,1
-0.159913,-0.420346,1
-0.036814,0.595259,1
0.033544,0.249835,1
-0.760741,-0.893014,0
0.329413,-0.156665,1
-0.750853,0.399622,0
-0.314065,-0.369667,1
0.9110229999999999,-0.450251,0
-0.8891969999999999,0.577901,0
0.787716,0.07221799999999999,1
-0.430442,0.587623,1
0.7437739999999999,-0.071282,1
0.740625,0.9690790000000001,0
-0.373227,-0.633997,1
0.16309300000000002,0.43914899999999996,1
-0.278853,-0.012911,1
0.868367,0.646583,0
0.588811,-0.44544300000000003,1
-0.8108380000000001,-0.021527,0
-0.7248640000000001,0.608725,0
-0.9326270000000001,-0.623517,0
0.614375,0.576041,0
-0.14041700000000001,0.325759,1
0.22375100000000003,0.144268,1
-0.60222,-0.998626,0
0.5524899999999999,-0.832232,0
0.547284,-0.316634,1
-0.337044,-0.49281899999999995,1
0.674705,-0.886618,0
-0.21825100000000003,0.014686000000000001,1
-0.493382,0.508534,1
0.797482,-0.058607000000000006,1
-0.927016,-0.659197,0
-0.5423680000000001,0.142812,1
-0.503648,-0.927716,0
-0.452446,-0.240375,1
0.832134,0.261816,0
0.9459620000000001,0.281911,0
0.072145,-0.702716,1
0.390901,-0.5026579999999999,1
-0.156431,-0.814706,0
-0.243875,0.086789,1
-0.43335500000000005,0.646103,1
-0.364667,0.47818,1
0.211596,0.611486,1
-0.091029,0.985934,0
-0.18237799999999998,-0.570144,1
-0.010731999999999998,-0.025722000000000002,0
0.462333,0.46316499999999994,1
-0.213927,0.331364,1
0.001498,0.17435599999999998,0
-0.198688,-0.177779,1
-0.65846,0.304703,1
0.5722729999999999,0.8645360000000001,0
-0.24301199999999998,0.32758000000000004,1
0.9587829999999999,-0.537221,0
-0.8741709999999999,0.242269,0
-0.599698,-0.449642,1
-0.41948599999999997,0.197232,1
0.858728,-0.727816,0
-0.43651599999999996,0.858878,0
0.31935,-0.929717,0
0.337544,-0.699004,1
-0.150591,0.17066900000000002,1
-0.188396,0.263771,1
0.673196,0.596245,0
-0.660454,0.883964,0
-0.677313,-0.361481,1
-0.248392,0.8569200000000001,0
0.11241500000000001,-0.30598600000000004,1
-0.770652,-0.820749,0
-0.077184,-0.248401,1
-0.450625,0.750722,0
-0.474246,-0.42483000000000004,1
0.354679,-0.752977,0
-0.711795,0.743695,0
-0.573397,-0.991559,0
0.41534399999999994,-0.883611,0
0.091824,-0.49901999999999996,1
0.460467,0.299477,1
-0.229508,0.819932,0
0.528654,0.7438060000000001,0
0.078737,0.675292,1
-0.28642399999999996,0.564493,1
-0.506129,0.387928,1
-0.758092,0.804455,0
-0.027760000000000003,-0.760271,1
0.683041,-0.308452,1
0.22855100000000003,-0.171157,1
-0.087587,-0.946521,0
-0.416333,0.82488,0
-0.451279,-0.301059,1
0.451608,0.20653000000000002,1
0.45320299999999997,0.241941,1
-0.029186,-0.484333,1
0.918784,-0.106643,0
-0.49963199999999997,0.49691599999999997,1
-0.406512,0.18763,1
-0.115855,0.027036,0
0.081592,-0.325376,1
-0.961562,0.33331,0
0.7223229999999999,-0.4464,0
-0.4499,0.789592,0
-0.48289,0.8608819999999999,0
-0.6811189999999999,-0.6714979999999999,0
-0.815351,0.18850699999999998,0
0.9587200000000001,0.7412979999999999,0
-0.128058,0.253078,1
-0.8022050000000001,-0.712659,0
-0.659212,0.907157,0
0.9630040000000001,0.001268,0
0.759029,0.843628,0
-0.10482799999999999,-0.735648,1
0.46518699999999996,0.097551,1
0.07991799999999999,-0.021729,0
-0.15678,-0.585571,1
0.054861,0.564479,1
0.605017,0.275463,1
-0.073362,0.063606,0
-0.417793,-0.6893279999999999,1
-0.832767,0.5553359999999999,0
-0.901647,0.699617,0
-0.630521,-0.207675,1
0.720688,0.616693,0
0.23519299999999999,-0.351966,1
0.508099,-0.399383,1
-0.5929369999999999,-0.444931,1
-0.237271,0.5279020000000001,1
-0.783933,-0.709667,0
0.397018,-0.23388299999999998,1
0.868007,-0.183572,0
-0.9319120000000001,0.312193,0
0.1195,0.524682,1
-0.115058,0.039447,0
-0.49294899999999997,0.29385300000000003,1
-0.154339,0.28513099999999997,1
0.759793,0.505881,0
0.604593,0.176716,1
-0.8508120000000001,0.20536999999999997,0
-0.9170379999999999,-0.827599,0
0.313845,-0.740058,0
0.9898959999999999,-0.112516,0
-0.728737,0.89569,0
0.46115,-0.788391,0
0.268336,0.338546,1
-0.269348,0.38069899999999995,1
-0.699293,-0.37956,1
-0.573468,0.723554,0
-0.082607,0.9675040000000001,0
0.500139,-0.447701,1
-0.110954,-0.629736,1
-0.375918,-0.10111,1
-0.853619,0.698627,0
0.78763,0.7520720000000001,0
0.248065,0.8439270000000001,0
-0.15303,-0.636949,1
0.395542,0.603866,1
-0.890279,0.212679,0
0.086639,0.856741,0
0.152853,0.601658,1
0.800991,0.6861649999999999,0
-0.299356,-0.9611270000000001,0
0.583789,-0.126737,1
-0.845124,-0.129518,0
0.291557,0.986712,0
-0.25883,0.749764,0
0.860715,0.256703,0
-0.096872,0.611004,1
-0.5105069999999999,-0.080207,1
-0.25096399999999996,0.816955,0
0.9383389999999999,0.846476,0
0.5932189999999999,0.44255200000000006,1
-0.560171,-0.9285180000000001,0
0.352583,0.102555,1
-0.50863,-0.9412370000000001,0
-0.621396,-0.644496,0
0.792365,0.642042,0
0.301145,0.754101,0
-0.452477,-0.803715,0
-0.646937,-0.8367399999999999,0
-0.536516,-0.920366,0
0.176832,0.815924,0
-0.07635800000000001,0.461638,1
0.599438,0.455322,1
-0.35964,-0.018688,1
0.295743,0.244988,1
0.22216599999999997,0.180583,1
0.9673639999999999,0.178175,0
0.549693,-0.9626379999999999,0
0.18553,-0.12244200000000001,1
0.3401,0.209445,1
-0.647439,-0.69819,0
-0.928105,0.353806,0
-0.318404,-0.894177,0
-0.16731500000000002,0.155033,1
-0.48975100000000005,0.012762,1
0.8629620000000001,-0.595106,0
-0.7442979999999999,0.755306,0
-0.903617,0.469973,0
0.685369,-0.13833900000000002,1
-0.028387,0.333044,1
0.8530120000000001,0.416655,0
-0.667975,0.428336,1
0.089341,-0.080816,0
0.780328,0.709864,0
-0.5091319999999999,-0.452392,1
0.872077,0.9265329999999999,0
0.575127,-0.9380649999999999,0
-0.18346400000000002,-0.518271,1
-0.737051,-0.598904,0
0.64499,0.251756,1
0.098673,0.9097,0
-0.884649,-0.513995,0
0.11863,-0.51632,1
0.9100600000000001,-0.284904,0
-0.235654,0.880258,0
0.097182,-0.122849,0
-0.34571999999999997,0.41675500000000004,1
-0.493885,0.860374,0
-0.555529,0.04791,1
0.433802,-0.366369,1
-0.161976,0.793822,0
0.32858200000000004,-0.331935,1
-0.24914099999999997,0.14861300000000002,1
0.536443,-0.593946,0
0.999308,0.7496430000000001,0
-0.683195,0.761943,0
-0.739813,0.530225,0
0.038117000000000005,0.599016,1
-0.652306,0.222958,1
-0.683813,0.09775299999999999,1
0.436512,-0.015149000000000001,1
-0.567894,0.334283,1
0.269339,-0.268728,1
0.077598,0.304185,1
-0.108367,-0.244229,1
0.441713,0.8170270000000001,0
-0.5448850000000001,-0.906267,0
-0.90771,-0.5201140000000001,0
0.520167,0.523954,1
0.9717450000000001,-0.061813,0
0.8935120000000001,-0.9027790000000001,0
0.9672209999999999,0.972942,0
-0.24398899999999998,-0.027926999999999997,1
0.925269,0.8352360000000001,0
0.6391060000000001,0.23631999999999997,1
0.6786760000000001,0.693669,0
0.9534020000000001,0.0067480000000000005,0
0.269972,-0.095829,1
0.908766,0.7020109999999999,0
-0.578491,0.624781,0
0.164597,-0.552186,1
-0.621046,-0.887856,0
0.846643,-0.5615859999999999,0
0.7562760000000001,0.91451,0
-0.411708,-0.368566,1
0.707879,-0.321381,1
0.430921,-0.868725,0
-0.41943199999999997,0.152149,1
-0.179887,-0.32166300000000003,1
0.904646,-0.8731709999999999,0
0.368687,-0.396424,1
0.11128800000000001,-0.30322899999999997,1
0.71065,-0.569631,0
0.286596,0.457588,1
0.743904,0.9095209999999999,0
-0.5314260000000001,-0.835741,0
-0.346043,-0.9110020000000001,0
0.492241,0.121754,1
0.481166,-0.21924000000000002,1
-0.18395699999999998,0.22363400000000003,1
0.924834,0.913165,0
0.826182,-0.595966,0
-0.659339,-0.014202000000000001,1
-0.42426400000000003,-0.079038,1
0.035869,-0.682032,1
0.992506,-0.25298000000000004,0
0.648301,0.832565,0
-0.9382809999999999,0.9671040000000001,0
-0.798659,-0.6948270000000001,0
0.330752,0.6058979999999999,1
-0.36885,-0.714281,1
-0.39479699999999995,-0.76064,0
0.366872,0.607305,1
0.477815,-0.568146,1
0.931984,-0.8629709999999999,0
-0.7733300000000001,0.068665,1
-0.8035100000000001,0.7638739999999999,0
-0.412808,0.07095499999999999,1
-0.337165,0.434115,1
0.818682,0.663273,0
-0.22388400000000003,-0.558005,1
-0.5415369999999999,0.262353,1
-0.38621700000000003,-0.208646,1
-0.646721,-0.9831280000000001,0
-0.116725,0.43053100000000005,1
-0.855302,-0.396353,0
0.959624,-0.611805,0
-0.927272,-0.14802200000000001,0
0.462433,-0.210402,1
-0.08152999999999999,0.328135,1
0.49134399999999995,0.91025,0
-0.52231,-0.989517,0
-0.903861,-0.966622,0
0.10769200000000001,-0.267598,1
-0.326681,-0.945371,0
-0.618001,-0.361161,1
-0.8116,0.8606540000000001,0
-0.8525389999999999,-0.8517979999999999,0
0.17083800000000002,-0.115559,1
0.143771,0.233886,1
-0.68185,0.669147,0
0.351744,-0.600056,1
0.053522,0.9285680000000001,0
0.787896,-0.6707609999999999,0
-0.1045,0.590268,1
-0.317146,0.34076300000000004,1
-0.754433,0.9723860000000001,0
-0.876763,-0.085988,0
-0.919032,0.661616,0
0.308089,-0.309712,1
-0.523993,0.988635,0
0.699719,0.5286529999999999,0
-0.017632,-0.520703,1
-0.471026,0.84996,0
0.816832,-0.216581,0
0.610302,-0.6498079999999999,0
-0.432515,-0.734696,0
-0.690591,-0.453984,0
0.24064899999999997,0.947682,0
-0.388933,0.153176,1
0.092481,-0.207103,1
-0.9319879999999999,-0.030894,0
-0.7289260000000001,0.38854,0
0.558921,0.362653,1
0.7882560000000001,-0.603279,0
0.12105899999999999,-0.30697800000000003,1
0.650903,0.808052,0
-0.46501000000000003,0.811944,0
0.758946,-0.8290690000000001,0
0.693584,-0.12458599999999999,1
0.896855,-0.416681,0
-0.328864,0.948652,0
-0.90325,-0.982418,0
0.9029280000000001,-0.830149,0
0.991376,-0.488703,0
-0.326042,0.886684,0
-0.047118,0.645181,1
-0.876325,-0.8738530000000001,0
-0.41303199999999995,-0.9825659999999999,0
-0.542605,-0.40412800000000004,1
-0.354885,0.574462,1
-0.039495,-0.354723,1
-0.24735100000000002,-0.177537,1
0.413656,0.302764,1
0.264284,-0.149885,1
-0.604279,-0.588749,0
-0.282486,-0.517736,1
-0.761443,-0.791569,0
0.8143239999999999,-0.783768,0
-0.35841799999999996,-0.073518,1
-0.361713,-0.599464,1
-0.006608,-0.7433810000000001,1
0.20723200000000003,-0.602437,1
0.41150299999999995,-0.8898290000000001,0
-0.854999,-0.530883,0
-0.285141,-0.9346209999999999,0
0.793502,-0.475603,0
0.182319,0.40202,1
-0.8956649999999999,-0.033507,0
0.9290430000000001,0.25991,0
0.824317,-0.5117970000000001,0
-0.97231,-0.8714290000000001,0
-0.5563359999999999,0.346236,1
-0.339073,0.7084779999999999,1
0.533852,-0.9446469999999999,0
0.062802,-0.719058,1
-0.057677,-0.22339,1
0.752278,0.024905,1
0.44640100000000005,-0.98839,0
0.626092,-0.381035,1
-0.125557,0.11923099999999999,0
0.5973729999999999,-0.336489,1
-0.774925,-0.43830699999999995,0
-0.43726800000000005,-0.67119,1
0.624459,-0.071038,1
0.07518899999999999,-0.20488299999999998,1
-0.91115,-0.691296,0
0.639528,0.514791,0
-0.312397,0.53761,1
-0.5534479999999999,0.782379,0
0.6059829999999999,0.1653,1
-0.706263,-0.295095,1
0.78354,0.996685,0
0.468178,0.081353,1
-0.11919500000000001,-0.450128,1
0.643202,-0.40771399999999997,1
0.38859299999999997,-0.751165,0
0.5300590000000001,0.075708,1
-0.295971,0.215346,1
0.10483900000000002,0.477199,1
0.287966,0.088982,1
-0.26881,-0.433173,1
0.561951,-0.753553,0
0.898135,-0.39861399999999997,0
-0.37245300000000003,0.636225,1
0.7806109999999999,0.690451,0
-0.21289699999999998,-0.42400699999999997,1
-0.2078,0.273367,1
-0.590938,-0.07421900000000001,1
-0.086791,0.165433,1
-0.553856,-0.8703930000000001,0
-0.391784,0.646107,1
0.758663,-0.085316,1
-0.9726040000000001,-0.596679,0
-0.814828,-0.5655359999999999,0
-0.5233359999999999,0.1201,1
-0.205715,0.677883,1
-0.336811,0.197372,1
-0.7679279999999999,0.46648100000000003,0
0.449334,0.37401,1
0.345692,-0.776411,0
0.760898,-0.050358,1
-0.027186000000000002,-0.071862,0
0.42547299999999993,-0.085374,1
-0.163435,0.683009,1
-0.431482,0.10560599999999999,1
-0.282039,-0.33166,1
-0.66065,0.323854,1
0.24220999999999998,-0.175746,1
0.041444999999999996,-0.6515920000000001,1
0.8236889999999999,0.779058,0
-0.447718,0.363402,1
-0.471083,-0.34524299999999997,1
-0.037446,-0.384873,1
0.912751,0.007203,0
-0.5393859999999999,-0.773601,0
0.426333,-0.8465790000000001,0
0.820318,-0.28122600000000003,0
0.253352,-0.49533,1
0.087095,0.9396200000000001,0
0.45410200000000006,-0.790945,0
0.393545,-0.785866,0
0.6707989999999999,-0.026497000000000003,1
-0.885476,0.046528,0
-0.618924,0.631614,0
0.62136,0.175479,1
-0.284088,-0.9789889999999999,0
0.797034,-0.279037,0
0.782806,0.495307,0
0.945025,0.725015,0
0.609867,0.706967,0
-0.761962,0.248371,1
-0.076904,0.825375,0
-0.600086,-0.635678,0
-0.591858,0.15299100000000002,1
0.10515899999999999,-0.070328,0
0.842414,0.284603,0
-0.9582780000000001,-0.44429700000000005,0
0.818457,0.044266,0
0.46768000000000004,0.499342,1
-0.909184,-0.33167199999999997,0
0.977042,0.346138,0
0.764921,0.549162,0
0.341971,-0.519817,1
0.161548,0.283534,1
-0.608089,-0.640021,0
0.240681,0.475959,1
-0.8539969999999999,0.182497,0
0.037482999999999995,-0.7780600000000001,1
0.863858,-0.441017,0
0.073576,0.263349,1
0.075052,-0.961844,0
0.370319,-0.328396,1
0.90771,0.236634,0
0.049399,0.13319,0
-0.305558,-0.528655,1
-0.86075,0.177525,0
0.311504,-0.6797979999999999,1
-0.99156,0.359632,0
-0.253785,0.9002100000000001,0
0.5061399999999999,-0.649017,0
0.115676,-0.9231090000000001,0
-0.177059,0.351964,1
-0.028756999999999998,-0.23421,1
-0.5122760000000001,0.9546819999999999,0
-0.244275,0.28967600000000004,1
-0.406096,-0.5403279999999999,1
0.72912,-0.10761199999999999,1
-0.129045,0.987684,0
-0.470346,0.977075,0
0.174402,-0.572096,1
-0.305338,0.9098440000000001,0
-0.484932,0.931688,0
0.40828600000000004,-0.782981,0
-0.6485310000000001,-0.225963,1
0.085466,0.375911,1
-0.113212,0.646716,1
0.899175,-0.978253,0
0.784433,0.593665,0
-0.043446,-0.24145,1
-0.883402,-0.8775200000000001,0
0.983926,0.097241,0
0.845382,-0.20559899999999998,0
-0.072725,0.518817,1
0.252988,0.583151,1
-0.317697,-0.050029000000000004,1
-0.21782800000000002,0.441416,1
-0.746297,0.857231,0
-0.598816,0.896732,0
0.094703,-0.44902299999999995,1
-0.797387,0.400525,0
0.947282,-0.942578,0
-0.8338709999999999,0.131413,0
0.649712,0.51884,0
0.502675,-0.328353,1
-0.47792700000000005,-0.407321,1
-0.170011,-0.8092090000000001,0
0.018111000000000002,-0.53025,1
-0.579882,0.38445100000000004,1
-0.581659,-0.11600999999999999,1
0.9048780000000001,0.511919,0
0.9121440000000001,0.222779,0
0.608405,-0.414596,1
0.714154,0.619816,0
0.21274200000000001,-0.129425,1
-0.47633100000000006,0.49808100000000005,1
0.769771,-0.947177,0
0.77249,0.36245,0
-0.565738,-0.16809300000000002,1
0.309868,-0.29294000000000003,1
-0.550425,0.533646,1
-0.134723,-0.232535,1
-0.699876,-0.676554,0
-0.32142800000000005,0.257799,1
-0.805036,-0.052145000000000004,0
-0.386608,-0.8344280000000001,0
0.48367,0.866511,0
0.354416,0.399903,1
-0.079941,-0.8297370000000001,0
-0.336489,-0.324021,1
0.772227,0.275618,0
0.506687,-0.643081,0
0.046491000000000005,0.258332,1
0.5322319999999999,0.100551,1
-0.123921,0.29280100000000003,1
0.899711,0.826793,0
0.9332,0.8776790000000001,0
-0.100398,0.956274,0
-0.422745,0.111775,1
0.362958,-0.279237,1
0.379146,-0.512725,1
0.306225,-0.38968600000000003,1
0.8993180000000001,0.954275,0
-0.614111,-0.681737,0
0.5210199999999999,-0.44715600000000005,1
0.041825,-0.580349,1
-0.726831,0.14836300000000002,1
-0.867143,-0.156641,0
0.570177,-0.751253,0
0.783764,-0.403102,0
-0.252824,0.190457,1
-0.8320649999999999,0.9730479999999999,0
-0.762721,-0.618269,0
-0.113522,0.28060999999999997,1
-0.275563,0.275326,1
-0.591364,-0.255639,1
-0.111346,0.345434,1
-0.082009,0.93878,0
0.723757,0.5877720000000001,0
0.9487270000000001,-0.026958,0
0.684944,0.120198,1
0.078851,0.669508,1
0.151077,-0.67988,1
0.319209,-0.39373,1
0.582963,0.86036,0
0.5972109999999999,-0.09161699999999999,1
-0.04947,0.52535,1
0.8553799999999999,-0.9433020000000001,0
0.5563520000000001,0.472387,1
-0.38949,0.027422000000000002,1
-0.584172,-0.921026,0
-0.39981,-0.361942,1
0.643843,-0.701134,0
0.420113,-0.181843,1
-0.42035500000000003,-0.692458,0
-0.322761,0.741484,0
-0.7629279999999999,0.050713999999999995,1
-0.748945,0.136017,1
0.9321799999999999,-0.023058000000000002,0
0.277937,-0.645742,1
0.388504,-0.23172199999999998,1
-0.046626999999999995,-0.44639700000000004,1
0.026262,0.4301,1
0.67224,0.433096,1
0.442229,-0.36935,1
-0.082722,-0.12078599999999999,0
-0.477717,-0.675786,0
-0.24454,0.961527,0
0.929566,0.108019,0
-0.006963,-0.07261799999999999,0
0.477969,-0.732047,0
-0.150066,-0.80696,0
0.393527,0.24160900000000002,1
0.051108,-0.23975,1
0.307206,-0.8568629999999999,0
0.258872,-0.8772540000000001,0
0.956966,-0.126805,0
-0.283209,-0.469555,1
-0.8746120000000001,-0.5399,0
-0.8947,-0.560122,0
0.271321,0.211838,1
0.501214,0.241456,1
0.813839,-0.763793,0
-0.686445,-0.563949,0
0.348903,-0.874344,0
0.5703159999999999,-0.21573699999999998,1
0.339775,0.025027,1
0.7341310000000001,0.21049600000000002,1
0.184419,0.46525600000000006,1
0.071059,-0.888501,0
0.482019,0.994318,0
0.8428629999999999,0.409894,0
-0.9485239999999999,0.818669,0
0.249298,0.690649,1
0.811919,0.952226,0
0.23926599999999998,0.305027,1
-0.26362199999999997,0.835683,0
-0.460157,0.024301,1
0.186584,-0.738919,1
-0.39256199999999997,-0.9894040000000001,0
-0.558044,0.856859,0
-0.400007,0.256525,1
-0.6399100000000001,0.05395,1
-0.64874,0.671367,0
0.831782,-0.278692,0
-0.79085,0.6092930000000001,0
-0.42708999999999997,-0.049236,1
0.866612,0.21249400000000002,0
0.676237,-0.854074,0
-0.678082,-0.746209,0
-0.926688,-0.184153,0
0.04847,0.9889709999999999,0
0.440245,0.09336799999999999,1
0.662355,0.645389,0
0.487307,0.444108,1
-0.9091090000000001,-0.07032999999999999,0
0.961709,-0.011831999999999999,0
0.734136,-0.398183,0
0.012213,-0.332966,1
-0.568574,-0.8529479999999999,0
-0.810433,0.381865,0
-0.635005,-0.46013100000000007,1
-0.058332,-0.304954,1
0.318155,0.190085,1
-0.731837,0.097286,1
0.137121,-0.428511,1
-0.324974,-0.44405500000000003,1
-0.455945,0.575915,1
0.59538,-0.17790999999999998,1
-0.364075,-0.9206639999999999,0
-0.833404,-0.934949,0
-0.614548,0.8213360000000001,0
-0.43232600000000004,0.514678,1
-0.588156,-0.32161300000000004,1
-0.993608,0.791679,0
0.506785,0.198019,1
-0.531944,0.395322,1
0.036197,-0.783674,1
-0.6867340000000001,-0.41424799999999995,1
-0.590446,0.7271569999999999,0
0.711673,-0.561629,0
-0.530568,-0.028163999999999998,1
0.9480940000000001,0.819459,0
0.902669,-0.859239,0
-0.156085,0.6752,1
-0.947416,-0.181861,0
-0.500603,0.9802569999999999,0
0.89261,-0.375119,0
0.15578,0.063737,0
0.65994,-0.109741,1
0.271934,-0.114533,1
-0.8056989999999999,0.711326,0
0.342335,-0.318234,1
0.187096,-0.013231,1
-0.863325,0.43439099999999997,0
-0.50636,0.393443,1
-0.6434850000000001,-0.796955,0
-0.84788,0.17923599999999998,0
-0.779466,-0.152112,1
-0.157274,0.013037,0
-0.765452,0.249977,1
0.9844799999999999,-0.401627,0
0.014202000000000001,0.42445900000000003,1
-0.331433,-0.476775,1
-0.359856,0.367516,1
-0.693998,-0.8590450000000001,0
0.43934399999999996,-0.9362729999999999,0
0.555395,-0.615161,0
0.005203,0.756907,1
0.988942,0.131434,0
-0.7228020000000001,0.039881,1
0.132115,0.130544,0
0.6173,0.674774,0
-0.263766,-0.830084,0
-0.470704,0.648844,0
0.313372,0.611743,1
-0.48236599999999996,0.441717,1
0.08730399999999999,-0.073483,0
0.28020700000000004,-0.599037,1
0.563605,-0.926262,0
-0.189528,0.714559,1
0.45182100000000003,0.694372,0
-0.039725,0.925736,0
-0.743909,-0.071144,1
0.269927,0.9248879999999999,0
-0.089519,-0.08187,0
0.3401,0.6571170000000001,1
-0.151091,0.193894,1
-0.37838,0.414288,1
0.403926,0.479009,1
-0.635434,0.618579,0
0.39965,0.78615,0
0.641717,-0.9044399999999999,0
0.709507,-0.023143,1
0.34974,0.211127,1
-0.268742,-0.353937,1
-0.897558,0.298661,0
-0.947541,0.510223,0
0.806103,-0.541018,0
0.47201899999999997,-0.588585,1
0.981621,0.574337,0
0.015199,0.687268,1
-0.495196,-0.770614,0
-0.937564,0.059128999999999994,0
-0.8734709999999999,0.155697,0
0.142736,0.834836,0
0.221994,-0.985023,0
-0.118096,-0.6832600000000001,1
0.199124,-0.783849,0
0.46986700000000003,-0.859395,0
0.619062,-0.49513599999999997,1
-0.8233590000000001,-0.672427,0
-0.992942,-0.763402,0
-0.041259,-0.534984,1
-0.901774,-0.375299,0
0.8619040000000001,-0.7963100000000001,0
-0.796184,-0.10986300000000002,1
0.470462,0.605079,1
0.493572,-0.39105300000000004,1
-0.8332940000000001,-0.730686,0
-0.015288,-0.363539,1
0.238256,-0.298705,1
0.042994,-0.479113,1
0.723593,0.475783,0
-0.5650029999999999,0.668895,0
-0.057463,0.629376,1
-0.963435,-0.1569,0
-0.932925,-0.35462899999999997,0
0.23445500000000002,0.226753,1
0.56496,-0.418375,1
-0.15955899999999998,-0.924816,0
0.339411,-0.631208,1
-0.411132,-0.7106399999999999,0
-0.216522,-0.950917,0
0.048482,0.714849,1
0.208591,-0.222388,1
-0.22989099999999998,0.752204,1
-0.162625,-0.990608,0
-0.96646,0.709148,0
-0.254353,0.44635699999999995,1
-0.8629760000000001,-0.51971,0
-0.9235899999999999,-0.665558,0
0.781975,-0.346979,0
-0.71163,0.141172,1
-0.25664000000000003,0.10386400000000001,1
0.349718,-0.904126,0
-0.190863,-0.164976,1
0.8477040000000001,-0.549934,0
0.07145,0.805986,0
0.32868200000000003,0.8955069999999999,0
-0.830393,-0.440496,0
-0.752229,0.009483,1
-0.14791600000000002,-0.479379,1
0.8549979999999999,-0.683783,0
0.396461,-0.6653979999999999,1
0.764547,-0.393893,0
-0.984107,0.606524,0
-0.665445,-0.42109399999999997,1
0.831844,0.05372999999999999,0
-0.741138,0.980409,0
-0.182324,-0.5896279999999999,1
0.42208999999999997,-0.6114,1
0.29689099999999996,-0.312228,1
-0.374639,0.765979,0
0.149472,0.48902700000000004,1
-0.24240599999999998,-0.198605,1
0.020673,-0.380695,1
-0.156046,0.27471599999999996,1
-0.669172,-0.203519,1
0.7638699999999999,0.49066899999999997,0
-0.907755,-0.145251,0
-0.312258,-0.011204,1
0.267194,-0.108956,1
-0.756099,0.476584,0
0.57436,0.708588,0
0.5990300000000001,-0.90848,0
0.0009609999999999999,0.566547,1
-0.9760620000000001,-0.34856,0
-0.900932,0.604215,0
-0.714896,-0.629307,0
0.232987,-0.55799,1
-0.371694,0.558137,1
-0.225476,-0.333861,1
-0.455503,-0.783786,0
0.9546479999999999,-0.80976,0
0.190877,0.384848,1
-0.489625,-0.79013,0
0.934314,0.494925,0
0.356625,-0.043563,1
-0.637622,0.14039300000000002,1
0.751161,-0.868215,0
0.991196,-0.984934,0
0.7806609999999999,0.255496,0
-0.41045200000000004,0.764573,0
-0.313438,-0.168843,1
0.826256,-0.981692,0
-0.409996,0.8132060000000001,0
0.565713,-0.9433870000000001,0
-0.041177,-0.548145,1
-0.995208,0.061796000000000004,0
-0.911646,0.039330000000000004,0
-0.616155,0.6440640000000001,0
0.72431,-0.283087,1
0.759513,0.569418,0
-0.090811,0.9443239999999999,0
0.957708,0.75335,0
0.866399,0.20954,0
-0.44516999999999995,0.9071790000000001,0
0.941882,0.27345,0
-0.32807800000000004,-0.4067,1
0.562112,0.906848,0
-0.907343,-0.335636,0
-0.805126,0.47388500000000006,0
-0.25214000000000003,0.952983,0
0.277582,-0.34166799999999997,1
0.739189,-0.793258,0
0.502053,-0.625632,0
-0.08759700000000001,-0.456988,1
0.253915,0.238224,1
-0.193159,-0.145012,1
-0.480671,-0.45541400000000004,1
-0.5192869999999999,-0.206904,1
-0.070547,0.61932,1
0.272248,-0.9883569999999999,0
0.866394,0.382162,0
-0.43300299999999997,0.044554,1
-0.77162,-0.09198200000000001,1
-0.6989890000000001,-0.363044,1
-0.576176,0.062498000000000005,1
-0.467804,-0.24068299999999998,1
0.682712,0.329328,1
0.813604,0.748948,0
-0.815675,0.5323,0
-0.388273,-0.700206,1
-0.11362699999999999,0.03296,0
0.6673939999999999,0.46424099999999996,0
0.100645,0.8986209999999999,0
-0.7488090000000001,-0.656089,0
0.747629,-0.5863189999999999,0
0.706415,-0.49182,0
-0.5649390000000001,0.467793,1
-0.517129,0.7183,0
-0.855352,0.191957,0
0.618942,0.056946000000000004,1
-0.338996,0.11053900000000001,1
0.769521,-0.238792,0
-0.59885,0.154778,1
-0.091019,-0.061635,0
0.499208,0.436667,1
-0.269108,0.688872,1
-0.42573199999999994,-0.687801,0
-0.26002,0.9816530000000001,0
0.502123,-0.786759,0
0.989352,0.9871790000000001,0
-0.573344,-0.572525,0
-0.355178,-0.668489,1
-0.5993970000000001,0.031855,1
0.185087,-0.8321270000000001,0
-0.8821680000000001,-0.07700499999999999,0
0.984398,-0.535824,0
0.633157,0.144569,1
-0.9315530000000001,0.9644809999999999,0
-0.995397,0.388754,0
0.968843,-0.761412,0
0.534644,-0.9361430000000001,0
-0.382902,0.25398899999999996,1
-0.529011,-0.958593,0
0.531375,0.30933,1
-0.75476,-0.9183600000000001,0
-0.8898780000000001,0.335918,0
0.42447799999999997,0.533287,1
0.516356,-0.64512,0
-0.143247,-0.775295,1
-0.725735,-0.774554,0
-0.277571,0.11810999999999999,1
0.575016,0.8685309999999999,0
-0.556846,0.793622,0
0.009241,-0.084512,0
-0.601553,-0.081818,1
0.570434,-0.436805,1
-0.8397379999999999,0.965879,0
-0.985991,-0.026789,0
-0.660114,-0.391302,1
0.722527,-0.980239,0
